x,w
0.75762431817907704598264535927559433,0.092769198738968906870858295062578518
0.84364645240584273507400990150966707,0.078601583579096767284800969311921078
0.91360065753488249659489737132519748,0.060759285343951592344707404536238313
0.96421744183178675866819556968893713,0.040079043579880104902816638531427155
0.9931419043484061694207986333520264,0.01755973016587593151591643806909589
P15,
0.0060037409897572857552171407066937094,0.015376620998058634177314196788602209
0.031363303799647047846120526144895264,0.035183023744054062354633708225333669
0.075896708294786391899675839612891574,0.053579610233585967505934773342934652
0.137791134319914976291906972693031,0.069785338963077157223902397255514161
0.21451391369573057623138663137304468,0.083134602908496966776600430240604406
0.30292432646121831505139631450947727,0.093080500007781105513400280933211412
0.3994029530012827388496858483027019,0.099215742663555788228059163221919662
0.5,0.10128912096278063644031009998375966
0.6005970469987172611503141516972981,0.099215742663555788228059163221919662
0.69707567353878168494860368549052273,0.093080500007781105513400280933211412
0.78548608630426942376861336862695532,0.083134602908496966776600430240604406
0.86220886568008502370809302730696901,0.069785338963077157223902397255514161
0.92410329170521360810032416038710843,0.053579610233585967505934773342934652
0.96863669620035295215387947385510474,0.035183023744054062354633708225333669
0.99399625901024271424478285929330629,0.015376620998058634177314196788602209
P16,
0.0052995325041750337019229132748336863,0.013576229705877047425890286228009052
0.027712488463383711961005792232695827,0.031126761969323946431421918497188847
0.067184398806084128059766051143803434,0.047579255841246392404962553801123113
0.12229779582249848305244940257627887,0.06231448562776693602623814109600821
0.19106187779867812577666411797560449,0.074797994408288366040750865273739275
0.27099161117138630682879027850821121,0.084578259697501269094656039515179981
0.35919822461037054338476974926975195,0.09130170752246179443338183398460997
0.45249374508118127990734033228752097,0.094725305227534248142698361604141553
0.54750625491881872009265966771247903,0.094725305227534248142698361604141553
0.64080177538962945661523025073024805,0.09130170752246179443338183398460997
0.72900838882861369317120972149178879,0.084578259697501269094656039515179981
0.80893812220132187422333588202439551,0.074797994408288366040750865273739275
0.87770220417750151694755059742372113,0.06231448562776693602623814109600821
0.93281560119391587194023394885619657,0.047579255841246392404962553801123113
0.97228751153661628803899420776730417,0.031126761969323946431421918497188847
0.99470046749582496629807708672516631,0.013576229705877047425890286228009052
P17,
0.0047122623427913321622829900296673617,0.012074151434273965980055013143782662
0.024662239115616119388641521052098489,0.02772976468699360056472008267912233
0.059880423136507048938522152755922154,0.042518074158589590441767685095531037
0.10924299805159929653738497223976197,0.055941923596701985547394192813177963
0.17116442039165461707484889167849883,0.067568184234262736643159990851175099
0.24365473145676151605687671568522406,0.077022880538405144040715797400979306
0.324384118273061842351407241452327,0.084002051078225022254985331894161578
0.41075790925207607207466125317296722,0.08828135268349632316263549505659862
0.5,0.089723235178103262729132822130942811
0.58924209074792392792533874682703278,0.08828135268349632316263549505659862
0.675615881726938157648592758547673,0.084002051078225022254985331894161578
0.75634526854323848394312328431477594,0.077022880538405144040715797400979306
0.82883557960834538292515110832150117,0.067568184234262736643159990851175099
0.89075700194840070346261502776023803,0.055941923596701985547394192813177963
0.94011957686349295106147784724407785,0.042518074158589590441767685095531037
0.97533776088438388061135847894790151,0.02772976468699360056472008267912233
0.99528773765720866783771700997033264,0.012074151434273965980055013143782662
P18,
0.0042174157895345266349919976469246149,0.010808006763241655156671355133226235
0.022088025214301122409402053535111845,0.024857274447484898226667473101319321
0.053698766751222130396969704436427242,0.038212865127444528264564838808318263
0.098147520513738442158791272492704601,0.050471022053143582781406992462417304
0.15415647846982339606255445935557581,0.061277603355739230092259563400100778
0.22011458446302623269606422573733543,0.070321457335325325602365651875973614
0.29412441926857867698203410308347418,0.077342337563132622462709001918187386
0.37405688715424724520551357256104439,0.082138241872916361493026888232963795
0.45761249347913234937886907353210809,0.084571191481571795920328235067493305
0.54238750652086765062113092646789191,0.084571191481571795920328235067493305
0.62594311284575275479448642743895562,0.082138241872916361493026888232963795
0.70587558073142132301796589691652582,0.077342337563132622462709001918187386
0.77988541553697376730393577426266457,0.070321457335325325602365651875973614
0.84584352153017660393744554064442419,0.061277603355739230092259563400100778
0.9018524794862615578412087275072954,0.050471022053143582781406992462417304
0.94630123324877786960303029556357276,0.038212865127444528264564838808318263
0.97791197478569887759059794646488816,0.024857274447484898226667473101319321
0.99578258421046547336500800235307539,0.010808006763241655156671355133226235
P19,
0.0037965780782077984054911648733697532,0.0097308941148632385181560207322192179
0.019895923932584984573610579656174237,0.022407113382849800166419078700997106
0.048422048192591049178669535733843756,0.034522271368820613290354129003006522
0.088642671731428587510538756643643049,0.045745010811224999732231047061919826
0.13951691133238531069145206958810919,0.055783322773666997358011950840882999
0.19972734766915948826518091752688036,0.064376981269668113837757892428438559
0.26771462931201952714136642594794882,0.071303351086803305887873054720951486
0.34171795001818508400494133557507754,0.076383021032929833389427700448831499
0.41982067717988731206595194212962823,0.079484421696977173824978219732523601
0.5,0.080527224924391847989581812660458368
0.58017932282011268793404805787037178,0.079484421696977173824978219732523601
0.65828204998181491599505866442492246,0.076383021032929833389427700448831499
0.73228537068798047285863357405205118,0.071303351086803305887873054720951486
0.80027265233084051173481908247311964,0.064376981269668113837757892428438559
0.86048308866761468930854793041189082,0.055783322773666997358011950840882999
0.91135732826857141248946124335635695,0.045745010811224999732231047061919826
0.95157795180740895082133046426615624,0.034522271368820613290354129003006522
0.98010407606741501542638942034382576,0.022407113382849800166419078700997106
0.99620342192179220159450883512663025,0.0097308941148632385181560207322192179
P20,
0.0034357004074525376069388057643398609,0.0088070035695760591559309811759264082
0.018014036361043104366166934401361389,0.020300714900193470665519976137466055
0.043882785874337047066123779398350943,0.031336024167054531784753267593520803
0.080441514088890588302735469149239657,0.041638370788352374362379071611023103
0.1268340467699246036928474648221792,0.050965059908620217518375067740174938
0.18197315963674248727358165188685703,0.059097265980759208656188688855691144
0.2445664990245864509978179745223745,0.065844319224588313449247249874081567
0.31314695564229021966372591148753638,0.071048054659191025664649162533582467
0.38610707442917746095975190231571269,0.074586493236301873393914368500984718
0.46173673943325133312267979530058089,0.076376693565362925349042165977548797
0.53826326056674866687732020469941911,0.076376693565362925349042165977548797
0.61389292557082253904024809768428731,0.074586493236301873393914368500984718
0.68685304435770978033627408851246362,0.071048054659191025664649162533582467
0.7554335009754135490021820254776255,0.065844319224588313449247249874081567
0.81802684036325751272641834811314297,0.059097265980759208656188688855691144
0.8731659532300753963071525351778208,0.050965059908620217518375067740174938
0.91955848591110941169726453085076034,0.041638370788352374362379071611023103
0.95611721412566295293387622060164906,0.031336024167054531784753267593520803
0.98198596363895689563383306559863861,0.020300714900193470665519976137466055
0.99656429959254746239306119423566014,0.0088070035695760591559309811759264082
P21,
0.0031239146898052498698789820310295354,0.0080086141288871666621123084292355076
0.016386580716846852841688892546152419,0.018476894885426246899975334149664833
0.039950332924799585604906433142515553,0.028567212713428604141817913236223979
0.073318317708341358176374680706216165,0.03805005681418965100852582665009159
0.11578001826216104569206107434688598,0.046722211728016930776644870556966044
0.16643059790129384034701666500483042,0.054398649583574188831737289035052821
0.22419058205639009647049060163784336,0.060915708026864267097683588562866799
0.28782893989628060821316555572810597,0.066134469316668730890526287248387802
0.35598934159879945169960374196769984,0.069943697395536577361066711933791555
0.42721907291955245453148450883065684,0.072262201994985029531913583276876272
0.5,0.073040566824845213595992573841685594
0.57278092708044754546851549116934317,0.072262201994985029531913583276876272
0.64401065840120054830039625803230016,0.069943697395536577361066711933791555
0.71217106010371939178683444427189403,0.066134469316668730890526287248387802
0.77580941794360990352950939836215664,0.060915708026864267097683588562866799
0.83356940209870615965298333499516958,0.054398649583574188831737289035052821
0.88421998173783895430793892565311402,0.046722211728016930776644870556966044
0.92668168229165864182362531929378384,0.03805005681418965100852582665009159
0.96004966707520041439509356685748445,0.028567212713428604141817913236223979
0.98361341928315314715831110745384758,0.018476894885426246899975334149664833
0.99687608531019475013012101796897046,0.0080086141288871666621123084292355076
P22,
0.0028527072588003539634842894193505098,0.0073139976491361003424955490235927226
0.014969751082285636438024506617365645,0.016887450792407077396651123432956451
0.036521613906412999739653530370473402,0.026146667576341642970156025636605628
0.067093711139849931731787181490310635,0.034898234212260244047480709465108829
0.10609159701039591899786102229582424,0.042970803108533863707221840686351433
0.15275636840665860997465508211887161,0.050207072221440482466039418915268141
0.20617979824654420352056153618067633,0.05646614804026960919670030371089216
0.26532208100662148679683464451679683,0.061626188405256212142780493077407236
0.32903208955395788742092628978631019,0.065586752393531185366482496265153723
0.39606978665588935726057673304022713,0.068270749173007585676286915615758698
0.46513036334013888939307910194068596,0.069625936427815996687705124170904979
0.53486963665986111060692089805931404,0.069625936427815996687705124170904979
0.60393021334411064273942326695977287,0.068270749173007585676286915615758698
0.67096791044604211257907371021368981,0.065586752393531185366482496265153723
0.73467791899337851320316535548320317,0.061626188405256212142780493077407236
0.79382020175345579647943846381932367,0.05646614804026960919670030371089216
0.84724363159334139002534491788112839,0.050207072221440482466039418915268141
0.89390840298960408100213897770417576,0.042970803108533863707221840686351433
0.93290628886015006826821281850968936,0.034898234212260244047480709465108829
0.9634783860935870002603464696295266,0.026146667576341642970156025636605628
0.98503024891771436356197549338263436,0.016887450792407077396651123432956451
0.99714729274119964603651571058064949,0.0073139976491361003424955490235927226
P23,
0.0026153325012239382380371422772128197,0.0067059297435708860406547467293075325
0.013728764390942384021987961589611312,0.015494002928489722155347109820942253
0.033514456586991948825401505480788511,0.024018835865542334285820535816016998
0.061623820864779166310921557032927164,0.032116210704262926063584807579455499
0.097555799190580053924440796501610721,0.039640705888359477461446262371021613
0.14066931843402490276918775812569058,0.046457883030017573738509308684882324
0.19019506211817692180745134417520217,0.052446045732270705037043092507371927
0.24524926107699622515510347606657678,0.057498320111205682470821756466980651
0.30484948098485458428925556355969727,0.061524542153364765233789200336004827
0.3679321595148275347330652308583452,0.064452861094041074989297669699896827
0.43337158785076694453412865887911693,0.066231019702348308685821232351658463
0.5,0.066827286093053087675728555272922169
0.56662841214923305546587134112088307,0.066231019702348308685821232351658463
0.6320678404851724652669347691416548,0.064452861094041074989297669699896827
0.69515051901514541571074443644030273,0.061524542153364765233789200336004827
0.75475073892300377484489652393342322,0.057498320111205682470821756466980651
0.80980493788182307819254865582479783,0.052446045732270705037043092507371927
0.85933068156597509723081224187430942,0.046457883030017573738509308684882324
0.90244420080941994607555920349838928,0.039640705888359477461446262371021613
0.93837617913522083368907844296707284,0.032116210704262926063584807579455499
0.96648554341300805117459849451921149,0.024018835865542334285820535816016998
0.98627123560905761597801203841038869,0.015494002928489722155347109820942253
0.99738466749877606176196285772278718,0.0067059297435708860406547467293075325
P24,
0.0024063900014893199100012951496315941,0.0061706148999935997734028335350186458
0.012635722014345250900804003495915469,0.014265694314466831590653907975939143
0.030862723998633620738175499145639275,0.022138719408709903084301374105669114
0.056792236497799482893422829008901622,0.029649292457718390373183879250054292
0.089999007013048539023025063665127396,0.036673240705540152867016807626558259
0.12993790421072281787808594845001079,0.043095080765976637958592601491871334
0.17595317403151221537375210654462619,0.048809326052056944134940332232123577
0.22728926430558023217081219139081382,0.053722135057982817391288671223303111
0.28310324618697743075645788404332514,0.05775283402686280067667224195339178
0.34247866015191831280660335434009488,0.060835236463901695602231576738131213
0.40444056626319184542068008962146518,0.062918728173414148060687691255591844
0.46797155356869718695747845868762748,0.063969097673376078487028082612347686
0.53202844643130281304252154131237252,0.063969097673376078487028082612347686
0.59555943373680815457931991037853482,0.062918728173414148060687691255591844
0.65752133984808168719339664565990512,0.060835236463901695602231576738131213
0.71689675381302256924354211595667486,0.05775283402686280067667224195339178
0.77271073569441976782918780860918619,0.053722135057982817391288671223303111
0.82404682596848778462624789345537381,0.048809326052056944134940332232123577
0.87006209578927718212191405154998921,0.043095080765976637958592601491871334
0.9100009929869514609769749363348726,0.036673240705540152867016807626558259
0.94320776350220051710657717099109838,0.029649292457718390373183879250054292
0.96913727600136637926182450085436073,0.022138719408709903084301374105669114
0.98736427798565474909919599650408453,0.014265694314466831590653907975939143
0.99759360999851068008999870485036841,0.0061706148999935997734028335350186458
P25,
0.0022215151047509510456075265530491914,0.0056968992505131439739514820566173868
0.011668039270241244250842306760202966,0.013177493307516068630950907647649572
0.028512714385512830292994415170764734,0.020469578350653156327811743855822977
0.052504001060862315574478996608597523,0.027452347987917595962968445770236662
0.083278685619582999289489445653215215,0.034019166906178458603593592828353984
0.12037036848132118471135856739781951,0.040070350167500509006617479834555651
0.16321681576326581775743968337618891,0.045514130991481824905748610351445827
0.21116853487938851613815507919367297,0.050267974533525322101103445196342914
0.26349863427714251973890894249540398,0.05425981223713182655804697852505831
0.31941384709530608113208913493617967,0.057429129572855824169662772934777904
0.37806655813950578397740481860127421,0.059727881767892386114089063256450524
0.4385676536946448018063200905959816,0.061121221495155020844479759472925753
0.5,0.061588026863357725601951436539525071
0.5614323463053551981936799094040184,0.061121221495155020844479759472925753
0.62193344186049421602259518139872579,0.059727881767892386114089063256450524
0.68058615290469391886791086506382033,0.057429129572855824169662772934777904
0.73650136572285748026109105750459602,0.05425981223713182655804697852505831
0.78883146512061148386184492080632703,0.050267974533525322101103445196342914
0.83678318423673418224256031662381109,0.045514130991481824905748610351445827
0.87962963151867881528864143260218049,0.040070350167500509006617479834555651
0.91672131438041700071051055434678478,0.034019166906178458603593592828353984
0.94749599893913768442552100339140248,0.027452347987917595962968445770236662
0.97148728561448716970700558482923527,0.020469578350653156327811743855822977
0.98833196072975875574915769323979703,0.013177493307516068630950907647649572
0.99777848489524904895439247344695081,0.0056968992505131439739514820566173868
P26,
0.002057149427191535498391520338546987,0.005275686308671503577825593842625989
0.010807277021764504449709822844036847,0.0122089255463159543948079137598942
0.026420466669142874932042358240981623,0.018981191647181381975151570624425247
0.048681069007846462891167200384394874,0.02548791264857390599915995036203669
0.077277028605750990601246469266080919,0.031637023164787417769726844953522548
0.11180702558966057190351637637885807,0.037342074882829872943537898051424169
0.15178636979002136756809304313528765,0.042522947156742619605223882539990848
0.19665385349119096838401062654155647,0.047106900177957074231832441533651599
0.24577964258774714115214846763721541,0.051029580547212711619207035126715396
0.29847412243825684675946131145055845,0.054235920264288295328289713363998791
0.35399758025702155242858230896108485,0.056680908273159833274720359221299073
0.41157058982155490801547112579082763,0.058330221742648291022331253770181107
0.47038495328534339645314071240079832,0.059160707639631138258185542850234342
0.52961504671465660354685928759920168,0.059160707639631138258185542850234342
0.58842941017844509198452887420917238,0.058330221742648291022331253770181107
0.64600241974297844757141769103891515,0.056680908273159833274720359221299073
0.70152587756174315324053868854944155,0.054235920264288295328289713363998791
0.75422035741225285884785153236278459,0.051029580547212711619207035126715396
0.80334614650880903161598937345844353,0.047106900177957074231832441533651599
0.84821363020997863243190695686471235,0.042522947156742619605223882539990848
0.88819297441033942809648362362114193,0.037342074882829872943537898051424169
0.92272297139424900939875353073391908,0.031637023164787417769726844953522548
0.95131893099215353710883279961560513,0.02548791264857390599915995036203669
0.97357953333085712506795764175901838,0.018981191647181381975151570624425247
0.98919272297823549555029017715596315,0.0122089255463159543948079137598942
0.99794285057280846450160847966145301,0.005275686308671503577825593842625989
P27,
0.0019103685555057165305563958093850049,0.0048994980256471801305750275456295491
0.010038262019249388572063322169476408,0.011343115798090311598017103223380744
0.024549721092647496574045984678058553,0.017648526878709855511289144652355821
0.045258839661254447849677490895155373,0.023724706260307531352048355057092359
0.071896045990852754848631388646578601,0.029491768429916799555150416859765817
0.10411418046474588642780132794636463,0.034874411883122796492161444178333638
0.14149326313028815035259189417883023,0.039802433886528885631537479504921202
0.18354601402675242953613268118275569,0.044211579271878475097161401426874556
0.22972421771027155254984952922000859,0.04804436368501425378282632327905293
0.27942587412498655970701292215535927,0.051250818908872899335623855766331905
0.33200304818074555013484048289635773,0.053789142894266593606081492213328702
0.38677031728023157057138044631988491,0.055626244178422596336081548021424337
0.44301370719523501653355250806501169,0.056738173054482574310184974046049629
0.5,0.057110433689478494522522868450917624
0.55698629280476498346644749193498831,0.056738173054482574310184974046049629
0.61322968271976842942861955368011509,0.055626244178422596336081548021424337
0.66799695181925444986515951710364227,0.053789142894266593606081492213328702
0.72057412587501344029298707784464073,0.051250818908872899335623855766331905
0.77027578228972844745015047077999141,0.04804436368501425378282632327905293
0.81645398597324757046386731881724431,0.044211579271878475097161401426874556
0.85850673686971184964740810582116978,0.039802433886528885631537479504921202
0.89588581953525411357219867205363537,0.034874411883122796492161444178333638
0.9281039540091472451513686113534214,0.029491768429916799555150416859765817
0.95474116033874555215032250910484463,0.023724706260307531352048355057092359
0.97545027890735250342595401532194145,0.017648526878709855511289144652355821
0.98996173798075061142793667783052359,0.011343115798090311598017103223380744
0.998089631444494283469443604190615,0.0048994980256471801305750275456295491
P28,
0.0017787512130227750247818047583445041,0.0045621412965472588694080769614758531
0.0093484173145636231527200270960848618,0.010566056296385629875750190496632717
0.022870359685530901372949080147392206,0.016450713891152189988815409585266023
0.042183486803933963065155288335036427,0.022136467379502113919793938826603695
0.067053738712802475528872716310156598,0.027553672837858372715741459113472796
0.097179314541410414276057022287361171,0.032636461983499797896698783387752318
0.13219456099318411398592774485373282,0.037323107117284389511965943586511019
0.17167445298056751939005091174662859,0.04155670861445060919519824912216624
0.21513976409429914034599835832178453,0.045285872196516420471093015668392065
0.26206288752244086948279407616628298,0.048465328998964957925244503047720301
0.31187424195546064488932139522195651,0.051056483789030384907108319252856068
0.36396918618241096116158682193711513,0.053027882961423208955208218498405414
0.41771535893330961435926411105441727,0.054355596129147067626785759651836684
0.47246035505798286478674173632906001,0.055023506508237598141188132800908807
0.52753964494201713521325826367093999,0.055023506508237598141188132800908807
0.58228464106669038564073588894558273,0.054355596129147067626785759651836684
0.63603081381758903883841317806288487,0.053027882961423208955208218498405414
0.68812575804453935511067860477804349,0.051056483789030384907108319252856068
0.73793711247755913051720592383371702,0.048465328998964957925244503047720301
0.78486023590570085965400164167821547,0.045285872196516420471093015668392065
0.82832554701943248060994908825337141,0.04155670861445060919519824912216624
0.86780543900681588601407225514626718,0.037323107117284389511965943586511019
0.90282068545858958572394297771263883,0.032636461983499797896698783387752318
0.9329462612871975244711272836898434,0.027553672837858372715741459113472796
0.95781651319606603693484471166496357,0.022136467379502113919793938826603695
0.97712964031446909862705091985260779,0.016450713891152189988815409585266023
0.99065158268543637684727997290391514,0.010566056296385629875750190496632717
0.9982212487869772249752181952416555,0.0045621412965472588694080769614758531
P29,
0.0016602788697017069184042337253230572,0.0042584519393732048271319066511249015
0.0087272473692934125645369921068115219,0.0098660425280613529919299008201978156
0.021357202110956137100895981509588218,0.015370246101046811322204262687308375
0.039409883523470607453123281958446787,0.020701031259341418052415005057038461
0.062681097539948604791103289371710727,0.025797413451248961956297190589771299
0.090907256192373777505213892710607512,0.030601545328539569271054924011953522
0.1237685741327614330436949613939309,0.035058966627525639284790743474439587
0.16089273119865674242190749730400704,0.039119163567881891914072444329840166
0.20185910143088608981020689440550511,0.042736128683086263772672424648604036
0.24620352243788617894868604018623992,0.045868878569629381673983205538555403
0.29342355591299566805464670698419159,0.04848191704720430315095003744134438
0.34298418106618003252590203840447628,0.050545636879957483060910273453748682
0.39432385691699946274681213554853125,0.052036655038864686956664235642560034
0.44686088493366038491450880378481151,0.052938077548660470703295663926093947
0.5,0.053239690859157122123255563454838784
0.55313911506633961508549119621518849,0.052938077548660470703295663926093947
0.60567614308300053725318786445146875,0.052036655038864686956664235642560034
0.65701581893381996747409796159552372,0.050545636879957483060910273453748682
0.70657644408700433194535329301580841,0.04848191704720430315095003744134438
0.75379647756211382105131395981376008,0.045868878569629381673983205538555403
0.79814089856911391018979310559449489,0.042736128683086263772672424648604036
0.83910726880134325757809250269599296,0.039119163567881891914072444329840166
0.8762314258672385669563050386060691,0.035058966627525639284790743474439587
0.90909274380762622249478610728939249,0.030601545328539569271054924011953522
0.93731890246005139520889671062828927,0.025797413451248961956297190589771299
0.96059011647652939254687671804155321,0.020701031259341418052415005057038461
0.97864279788904386289910401849041178,0.015370246101046811322204262687308375
0.99127275263070658743546300789318848,0.0098660425280613529919299008201978156
0.99833972113029829308159576627467694,0.0042584519393732048271319066511249015
P30,
0.0015532579626752298641849745406523583,0.0039840962480833028077329417373368112
0.008165938360126395014983709197168599,0.0092332341555454795711510659560236345
0.019989067515846243891564487209101169,0.014392353941661684674859589805646022
0.036899976285362837060337861459762998,0.019399596284813524798400968223173846
0.058719732103973659228441768734887205,0.024201336415297026451469070211403759
0.085217118808615801278550940133749042,0.028746578108809533240860844701028064
0.11611128394758690254101132951274843,0.032987114941090247564064257557981181
0.15107475260334210153385380598667997,0.036877987368852603134121925011095367
0.18973690850537856942976122178440535,0.040377947614710107677347469230264865
0.2316879259289900503679151033444636,0.043449893600541489901193765357562851
0.276483115230955411609695049838573,0.046061261118893064358816353543809384
0.32364763723456094326448139645531307,0.048184368587322129819734313175904933
0.37268153691605507678009743509109745,0.049796710293397633531390141051784738
0.42306504319570822651810266362837204,0.050881194874202752298214476084277022
0.47426407872234115208348739341663871,0.051426326446779420170642818352707522
0.52573592127765884791651260658336129,0.051426326446779420170642818352707522
0.57693495680429177348189733637162796,0.050881194874202752298214476084277022
0.62731846308394492321990256490890255,0.049796710293397633531390141051784738
0.67635236276543905673551860354468693,0.048184368587322129819734313175904933
0.723516884769044588390304950161427,0.046061261118893064358816353543809384
0.7683120740710099496320848966555364,0.043449893600541489901193765357562851
0.81026309149462143057023877821559465,0.040377947614710107677347469230264865
0.84892524739665789846614619401332003,0.036877987368852603134121925011095367
0.88388871605241309745898867048725157,0.032987114941090247564064257557981181
0.91478288119138419872144905986625096,0.028746578108809533240860844701028064
0.9412802678960263407715582312651128,0.024201336415297026451469070211403759
0.963100023714637162939662138540237,0.019399596284813524798400968223173846
0.98001093248415375610843551279089883,0.014392353941661684674859589805646022
0.9918340616398736049850162908028314,0.0092332341555454795711510659560236345
0.99844674203732477013581502545934764,0.0039840962480833028077329417373368112
P31,
0.0014562590902614629721867228884487459,0.0037354157896243879293484375161062035
0.0076570451674237579987674166326576445,0.0086593103951552912315789980434105707
0.018748037453525169105473797947070849,0.013504509592489710900304354045966078
0.034621501051675917521527120135368244,0.018216136956192732012196005233901721
0.055119985025864478312903995508920369,0.022746853763600551451157928947314839
0.080039839926866329956547732029910822,0.027051541212458426855833129543310021
0.10913342579168752979681998990265775,0.031087393280514213455171771843348334
